Country,iso3,Region,Category,Indicator,2005,2008,2009,2010,2011,2012,2013
Liberia,LBR,Africa,Health,External resources for health (% of total expenditure on health),31.33,47.00,62.57,41.41,53.97,34.61,
Liberia,LBR,Africa,Health,Health expenditure per capita (current US$),13.32,27.37,43.50,42.69,59.07,65.47,
Liberia,LBR,Africa,Health,"Health expenditure, private (% of GDP)",6.48,7.92,11.05,10.69,10.96,10.90,
Liberia,LBR,Africa,Health,"Health expenditure, public (% of GDP)",1.55,3.90,3.34,2.38,4.63,4.63,
Liberia,LBR,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),51.69,52.24,30.05,30.03,30.05,30.23,
Liberia,LBR,Africa,Health,"Under-5 mortality rate (per 1,000)",118.50,93.10,87.30,82.50,78.40,74.80,
Liberia,LBR,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",880.00,,,680.00,,,
Liberia,LBR,Africa,Health,"Life expectancy at birth, female",,,,,,,
Liberia,LBR,Africa,Health,"Life expectancy at birth, male",,,,,,,
Liberia,LBR,Africa,Health,"Life expectancy at birth, total",,,,,,,
Liberia,LBR,Africa,Health,"Physicians (per 1,000 people)",,0.01,,0.01,,,
Liberia,LBR,Africa,Index Coverage Indicators,Permanent cropland (% of land area),2.23,2.08,1.87,1.87,1.87,,
Liberia,LBR,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,0.00,,,
Liberia,LBR,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,924.00,,,
Liberia,LBR,Africa,Microinsurance,Total microinsurance coverage,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Credit life coverage,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Life coverage (excluding credit life),,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Life and accident coverage (excluding credit life),,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Health coverage,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Accident coverage,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Property coverage,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Agriculture coverage,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Total microinsurance coverage ratio,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Credit life coverage ratio,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Life coverage ratio (excluding credit life),,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Health coverage ratio,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Accident coverage ratio,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Property coverage ratio,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Agriculture coverage ratio,,,,,0.00,,
Liberia,LBR,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
Liberia,LBR,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
Liberia,LBR,Africa,Poverty,Income share held by lowest 20%,,,,,,,
Liberia,LBR,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Liberia,LBR,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,
Liberia,LBR,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Liberia,LBR,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Liberia,LBR,Africa,Poverty,GINI index,,,,,,,
Liberia,LBR,Africa,Poverty,"Life expectancy at birth, female",,,,,,,
Liberia,LBR,Africa,Poverty,"Life expectancy at birth, male",,,,,,,
Liberia,LBR,Africa,Poverty,"Life expectancy at birth, total",,,,,,,
Liberia,LBR,Africa,Poverty,"Physicians (per 1,000 people)",,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Demographics,Population (Total),5594450.00,5876805.00,5964325.00,6040612.00,6103233.00,6154623.00,
Libyan Arab Jamahiriya,LBY,Africa,Demographics,Population ages 15-64 (% of total),65.11,65.83,65.94,65.98,65.94,65.83,
Libyan Arab Jamahiriya,LBY,Africa,Demographics,Population density (people per sq. km of land area),3.18,3.34,3.39,3.43,3.47,3.50,
Libyan Arab Jamahiriya,LBY,Africa,Demographics,Population growth (annual %),1.58,1.62,1.48,1.27,1.03,0.84,
Libyan Arab Jamahiriya,LBY,Africa,Demographics,Urban population (% of total),76.86,77.28,77.42,77.56,77.74,77.91,
Libyan Arab Jamahiriya,LBY,Africa,Development,Human Development Index,0.75,0.76,0.77,0.77,0.73,0.77,
Libyan Arab Jamahiriya,LBY,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,,83.32,,
Libyan Arab Jamahiriya,LBY,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,,95.80,,
Libyan Arab Jamahiriya,LBY,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,,89.54,,
Libyan Arab Jamahiriya,LBY,Africa,Economy,GDP (current US$),44000000000.00,93167701863.00,62360446571.00,,,,
Libyan Arab Jamahiriya,LBY,Africa,Economy,GDP growth (annual %),9.90,3.80,2.10,,,,
Libyan Arab Jamahiriya,LBY,Africa,Economy,GDP per capita (current US$),7864.94,15853.46,10455.57,,,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,Commercial_deposit_accounts_2010,,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,MFI_deposit_accounts_2010,,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,Remittances received (US$),,,,,134.00,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,Number_of_MFIs_2011,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Health,External resources for health (% of total expenditure on health),0.00,0.08,1.26,0.75,0.06,0.10,
Libyan Arab Jamahiriya,LBY,Africa,Health,Health expenditure per capita (current US$),213.12,318.27,348.66,388.79,211.05,578.45,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Health expenditure, private (% of GDP)",0.92,0.72,1.08,0.99,0.89,0.89,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Health expenditure, public (% of GDP)",1.68,1.53,2.39,2.31,3.02,3.02,
Libyan Arab Jamahiriya,LBY,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),100.00,100.00,100.00,100.00,100.00,100.00,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Under-5 mortality rate (per 1,000)",23.10,18.90,17.80,16.90,16.10,15.40,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",17.00,,,15.00,,,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Life expectancy at birth, female",75.43,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Life expectancy at birth, male",71.81,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Life expectancy at birth, total",73.58,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Health,"Physicians (per 1,000 people)",,,1.90,1.90,,,
Libyan Arab Jamahiriya,LBY,Africa,Index Coverage Indicators,Permanent cropland (% of land area),0.19,0.19,0.19,0.19,0.19,,
Libyan Arab Jamahiriya,LBY,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Total microinsurance coverage,,,,,15.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Credit life coverage,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Life coverage (excluding credit life),,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Life and accident coverage (excluding credit life),,,,,15.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Health coverage,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Accident coverage,,,,,15.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Property coverage,,,,,15.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Agriculture coverage,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Total microinsurance coverage ratio,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Credit life coverage ratio,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Life coverage ratio (excluding credit life),,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Health coverage ratio,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Accident coverage ratio,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Property coverage ratio,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Agriculture coverage ratio,,,,,0.00,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,Income share held by lowest 20%,,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,GINI index,,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,"Life expectancy at birth, female",75.43,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,"Life expectancy at birth, male",71.81,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,"Life expectancy at birth, total",73.58,,,,,,
Libyan Arab Jamahiriya,LBY,Africa,Poverty,"Physicians (per 1,000 people)", ,,,,,,
Madagascar,MDG,Africa,Demographics,Population (Total),18290394.00,19926785.00,20495695.00,21079532.00,21678934.00,22293914.00,
Madagascar,MDG,Africa,Demographics,Population ages 15-64 (% of total),52.26,53.09,53.41,53.74,54.10,54.46,
Madagascar,MDG,Africa,Demographics,Population density (people per sq. km of land area),31.45,34.27,35.24,36.25,37.28,38.34,
Madagascar,MDG,Africa,Demographics,Population growth (annual %),2.92,2.83,2.82,2.81,2.80,2.80,
Madagascar,MDG,Africa,Demographics,Urban population (% of total),28.81,30.68,31.31,31.93,32.57,33.21,
Madagascar,MDG,Africa,Development,Human Development Index,0.47,0.49,0.49,0.48,0.48,0.48,
Madagascar,MDG,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,61.64,,,,
Madagascar,MDG,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,67.42,,,,
Madagascar,MDG,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,64.48,,,,
Madagascar,MDG,Africa,Economy,GDP (current US$),5038577520.00,9394330368.00,8589560142.00,8837041787.00,9911781297.00,9975124872.00,
Madagascar,MDG,Africa,Economy,GDP growth (annual %),4.60,7.13,-4.13,0.53,1.87,3.10,
Madagascar,MDG,Africa,Economy,GDP per capita (current US$),275.48,471.44,419.09,419.22,457.21,447.44,
Madagascar,MDG,Africa,Finance,Commercial_deposit_accounts_2010,,,,0.00,,,
Madagascar,MDG,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,0.00,,,
Madagascar,MDG,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,0.00,,,
Madagascar,MDG,Africa,Finance,MFI_deposit_accounts_2010,,,,33.29,,,
Madagascar,MDG,Africa,Finance,Remittances received (US$),,,,,316.00,,
Madagascar,MDG,Africa,Finance,Number_of_MFIs_2011,,,,,7.00,,
Madagascar,MDG,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,111971.00,,
Madagascar,MDG,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,73122230.00,,
Madagascar,MDG,Africa,Health,External resources for health (% of total expenditure on health),30.37,14.65,13.93,45.08,35.47,20.89,
Madagascar,MDG,Africa,Health,Health expenditure per capita (current US$),13.49,20.44,18.86,18.59,18.65,18.23,
Madagascar,MDG,Africa,Health,"Health expenditure, private (% of GDP)",2.44,2.10,2.32,2.26,1.81,1.61,
Madagascar,MDG,Africa,Health,"Health expenditure, public (% of GDP)",2.46,2.22,2.20,2.23,2.30,2.50,
Madagascar,MDG,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),80.43,80.01,80.37,86.01,82.03,80.15,
Madagascar,MDG,Africa,Health,"Under-5 mortality rate (per 1,000)",81.40,69.00,65.80,62.90,60.60,58.20,
Madagascar,MDG,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",530.00,,,480.00,,,
Madagascar,MDG,Africa,Health,"Life expectancy at birth, female",62.54,63.93,64.39,64.85,65.32,65.78,
Madagascar,MDG,Africa,Health,"Life expectancy at birth, male",59.90,61.09,61.49,61.92,62.36,62.79,
Madagascar,MDG,Africa,Health,"Life expectancy at birth, total",61.19,62.47,62.91,63.35,63.80,64.25,
Madagascar,MDG,Africa,Health,"Physicians (per 1,000 people)",,,,0.16,,,
Madagascar,MDG,Africa,Index Coverage Indicators,Permanent cropland (% of land area),1.03,1.03,1.03,1.03,1.03,,
Madagascar,MDG,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,5.00,,,
Madagascar,MDG,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,17121.00,,,
Madagascar,MDG,Africa,Microinsurance,Total microinsurance coverage,937.00,2000.00,,,17260.00,,
Madagascar,MDG,Africa,Microinsurance,Credit life coverage,937.00,2000.00,,,17260.00,,
Madagascar,MDG,Africa,Microinsurance,Life coverage (excluding credit life),0.00,,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Life and accident coverage (excluding credit life),0.00,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Health coverage,0.00,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Accident coverage,0.00,,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Property coverage,0.00,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Agriculture coverage,,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Total microinsurance coverage ratio,0.01,0.01,,,0.08,,
Madagascar,MDG,Africa,Microinsurance,Credit life coverage ratio,0.01,0.01,,,0.08,,
Madagascar,MDG,Africa,Microinsurance,Life coverage ratio (excluding credit life),0.00,,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0.00,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Health coverage ratio,0.00,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Property coverage ratio,0.00,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Agriculture coverage ratio,,0.00,,,0.00,,
Madagascar,MDG,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
Madagascar,MDG,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
Madagascar,MDG,Africa,Poverty,Income share held by lowest 20%,6.15,,,5.41,,,
Madagascar,MDG,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),89.61,,,92.62,,,
Madagascar,MDG,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),75.00,,,75.30,,,
Madagascar,MDG,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),80.60,,,81.50,,,
Madagascar,MDG,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),55.20,,,51.10,,,
Madagascar,MDG,Africa,Poverty,GINI index,47.24,,,44.11,,,
Madagascar,MDG,Africa,Poverty,"Life expectancy at birth, female",62.54,63.93,64.39,64.85,65.32,65.78,
Madagascar,MDG,Africa,Poverty,"Life expectancy at birth, male",59.90,61.09,61.49,61.92,62.36,62.79,
Madagascar,MDG,Africa,Poverty,"Life expectancy at birth, total",61.19,62.47,62.91,63.35,63.80,64.25,
Madagascar,MDG,Africa,Poverty,"Physicians (per 1,000 people)",,,,0.16,,,
Malawi,MWI,Africa,Demographics,Population (Total),12924746.00,14138207.00,14573338.00,15013694.00,15457531.00,15906483.00,
Malawi,MWI,Africa,Demographics,Population ages 15-64 (% of total),50.83,50.93,51.01,51.12,51.25,51.41,
Malawi,MWI,Africa,Demographics,Population density (people per sq. km of land area),137.09,149.96,154.58,159.25,163.95,168.72,
Malawi,MWI,Africa,Demographics,Population growth (annual %),2.79,3.05,3.03,2.98,2.91,2.86,
Malawi,MWI,Africa,Demographics,Urban population (% of total),15.05,15.35,15.45,15.54,15.70,15.85,
Malawi,MWI,Africa,Development,Human Development Index,0.36,0.39,0.40,0.41,0.42,0.42,
Malawi,MWI,Africa,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,51.25,,,
Malawi,MWI,Africa,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,72.10,,,
Malawi,MWI,Africa,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,61.31,,,
Malawi,MWI,Africa,Economy,GDP (current US$),2754995877.00,4276769712.00,5030639934.00,5398616985.00,5621000678.00,4263794984.00,
Malawi,MWI,Africa,Economy,GDP growth (annual %),2.84,8.34,9.04,-9.53,4.35,1.89,
Malawi,MWI,Africa,Economy,GDP per capita (current US$),213.16,302.50,345.19,359.58,363.64,268.05,
Malawi,MWI,Africa,Finance,Commercial_deposit_accounts_2010,,,,163.44,,,
Malawi,MWI,Africa,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,12.13,,,
Malawi,MWI,Africa,Finance,State_Financial_Institution_deposit_accounts_2010,,,,0.00,,,
Malawi,MWI,Africa,Finance,MFI_deposit_accounts_2010,,,,0.00,,,
Malawi,MWI,Africa,Finance,Remittances received (US$),,,,,102.00,,
Malawi,MWI,Africa,Finance,Number_of_MFIs_2011,,,,,3.00,,
Malawi,MWI,Africa,Finance,Number_of_active_MFI_borrowers_2011,,,,,123324.00,,
Malawi,MWI,Africa,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,27696107.00,,
Malawi,MWI,Africa,Health,External resources for health (% of total expenditure on health),68.37,79.04,80.15,55.60,56.52,53.59,
Malawi,MWI,Africa,Health,Health expenditure per capita (current US$),17.48,25.36,28.73,30.42,30.15,24.55,
Malawi,MWI,Africa,Health,"Health expenditure, private (% of GDP)",2.14,2.29,2.14,2.20,2.29,2.15,
Malawi,MWI,Africa,Health,"Health expenditure, public (% of GDP)",6.07,6.10,6.19,6.25,6.00,7.01,
Malawi,MWI,Africa,Health,Out-of-pocket health expenditure (% of private expenditure on health),33.86,48.49,53.52,53.67,53.86,53.55,
Malawi,MWI,Africa,Health,"Under-5 mortality rate (per 1,000)",119.80,95.40,88.50,82.90,77.10,71.00,
Malawi,MWI,Africa,Health,"Maternal mortality ratio (per 100,000 live births)",570.00,,,540.00,,,
Malawi,MWI,Africa,Health,"Life expectancy at birth, female",48.90,51.80,52.70,53.52,54.23,54.84,
Malawi,MWI,Africa,Health,"Life expectancy at birth, male",48.98,51.82,52.66,53.41,54.06,54.62,
Malawi,MWI,Africa,Health,"Life expectancy at birth, total",48.94,51.81,52.68,53.47,54.14,54.72,
Malawi,MWI,Africa,Health,"Physicians (per 1,000 people)",,0.02,0.02,0.02,,,
Malawi,MWI,Africa,Index Coverage Indicators,Permanent cropland (% of land area),1.27,1.33,1.38,1.38,1.38,,
Malawi,MWI,Africa,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,4.00,,,
Malawi,MWI,Africa,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,64924.00,,,
Malawi,MWI,Africa,Microinsurance,Total microinsurance coverage,112000.00,186521.00,,,249674.00,,
Malawi,MWI,Africa,Microinsurance,Credit life coverage,56000.00,143668.00,,,249674.00,,
Malawi,MWI,Africa,Microinsurance,Life coverage (excluding credit life),56000.00,,,,170138.00,,
Malawi,MWI,Africa,Microinsurance,Life and accident coverage (excluding credit life),56000.00,174521.00,,,170138.00,,
Malawi,MWI,Africa,Microinsurance,Health coverage,0.00,34815.00,,,50798.00,,
Malawi,MWI,Africa,Microinsurance,Accident coverage,0.00,,,,0.00,,
Malawi,MWI,Africa,Microinsurance,Property coverage,0.00,12000.00,,,53536.00,,
Malawi,MWI,Africa,Microinsurance,Agriculture coverage,,4800.00,,,0.00,,
Malawi,MWI,Africa,Microinsurance,Total microinsurance coverage ratio,0.87,1.33,,,1.68,,
Malawi,MWI,Africa,Microinsurance,Credit life coverage ratio,0.44,1.03,,,1.68,,
Malawi,MWI,Africa,Microinsurance,Life coverage ratio (excluding credit life),0.44,,,,1.14,,
Malawi,MWI,Africa,Microinsurance,Life and accident coverage ratio (excluding credit life),0.44,1.25,,,1.14,,
Malawi,MWI,Africa,Microinsurance,Health coverage ratio,0.00,0.25,,,0.34,,
Malawi,MWI,Africa,Microinsurance,Accident coverage ratio,0.00,,,,0.00,,
Malawi,MWI,Africa,Microinsurance,Property coverage ratio,0.00,0.09,,,0.36,,
Malawi,MWI,Africa,Microinsurance,Agriculture coverage ratio,,0.03,,,0.00,,
Malawi,MWI,Africa,Microinsurance,Total Gross Premium (USD),,,,,,,
Malawi,MWI,Africa,Microinsurance,Microinsurance Gross Premium (USD),,,,,,,
Malawi,MWI,Africa,Poverty,Income share held by lowest 20%,,,,5.64,,,
Malawi,MWI,Africa,Poverty,Poverty headcount ratio at $2 a day (PPP) (% of population),,,,82.31,,,
Malawi,MWI,Africa,Poverty,Poverty headcount ratio at national poverty line (% of population),,,,50.70,,,
Malawi,MWI,Africa,Poverty,Poverty headcount ratio at rural poverty line (% of rural population),,,,56.60,,,
Malawi,MWI,Africa,Poverty,Poverty headcount ratio at urban poverty line (% of urban population),,,,17.30,,,
Malawi,MWI,Africa,Poverty,GINI index,,,,43.91,,,
Malawi,MWI,Africa,Poverty,"Life expectancy at birth, female",48.90,51.80,52.70,53.52,54.23,54.84,
Malawi,MWI,Africa,Poverty,"Life expectancy at birth, male",48.98,51.82,52.66,53.41,54.06,54.62,
Malawi,MWI,Africa,Poverty,"Life expectancy at birth, total",48.94,51.81,52.68,53.47,54.14,54.72,
Malawi,MWI,Africa,Poverty,"Physicians (per 1,000 people)",,0.02,0.02,0.02,,,
Malaysia,MYS,Asia,Demographics,Population (Total),25843466.00,27302348.00,27790324.00,28275835.00,28758968.00,29239927.00,
Malaysia,MYS,Asia,Demographics,Population ages 15-64 (% of total),65.39,66.70,67.10,67.48,67.84,68.19,
Malaysia,MYS,Asia,Demographics,Population density (people per sq. km of land area),78.66,83.10,84.58,86.06,87.53,89.00,
Malaysia,MYS,Asia,Demographics,Population growth (annual %),1.87,1.81,1.77,1.73,1.69,1.66,
Malaysia,MYS,Asia,Demographics,Urban population (% of total),67.58,70.23,71.12,72.01,72.68,73.36,
Malaysia,MYS,Asia,Development,Human Development Index,0.74,0.76,0.76,0.76,0.77,0.77,
Malaysia,MYS,Asia,Development,"Literacy rate, adult female (% of females ages 15 and above)",,,,90.75,,,
Malaysia,MYS,Asia,Development,"Literacy rate, adult male (% of males ages 15 and above)",,,,95.43,,,
Malaysia,MYS,Asia,Development,"Literacy rate, adult total (% of people ages 15 and above)",,,,93.12,,,
Malaysia,MYS,Asia,Economy,GDP (current US$),143533000000.00,230988000000.00,202251000000.00,247534000000.00,289259000000.00,305033000000.00,
Malaysia,MYS,Asia,Economy,GDP growth (annual %),5.33,4.83,-1.51,7.43,5.13,5.64,
Malaysia,MYS,Asia,Economy,GDP per capita (current US$),5553.94,8460.36,7277.76,8754.24,10058.04,10432.06,
Malaysia,MYS,Asia,Finance,Commercial_deposit_accounts_2010,,,,,,,
Malaysia,MYS,Asia,Finance,Coop_and_credit_union_deposit_accounts_2010,,,,,,,
Malaysia,MYS,Asia,Finance,State_Financial_Institution_deposit_accounts_2010,,,,,,,
Malaysia,MYS,Asia,Finance,MFI_deposit_accounts_2010,,,,,,,
Malaysia,MYS,Asia,Finance,Remittances received (US$),,,,,,,
Malaysia,MYS,Asia,Finance,Number_of_MFIs_2011,,,,,,,
Malaysia,MYS,Asia,Finance,Number_of_active_MFI_borrowers_2011,,,,,,,
Malaysia,MYS,Asia,Finance,MFI_Gross_Loan_Portfolio_2011,,,,,,,
Malaysia,MYS,Asia,Health,External resources for health (% of total expenditure on health),0.06,0.02,0.01,0.01,0.00,0.02,
Malaysia,MYS,Asia,Health,Health expenditure per capita (current US$),179.20,288.19,285.25,345.12,384.16,409.53,
Malaysia,MYS,Asia,Health,"Health expenditure, private (% of GDP)",1.58,1.51,1.61,1.68,1.72,1.78,
Malaysia,MYS,Asia,Health,"Health expenditure, public (% of GDP)",1.65,1.90,2.31,2.27,2.12,2.17,
Malaysia,MYS,Asia,Health,Out-of-pocket health expenditure (% of private expenditure on health),79.36,79.64,77.26,77.98,78.98,78.98,
Malaysia,MYS,Asia,Health,"Under-5 mortality rate (per 1,000)",8.20,8.20,8.30,8.40,8.50,8.50,
Malaysia,MYS,Asia,Health,"Maternal mortality ratio (per 100,000 live births)",36.00,,,31.00,,,
Malaysia,MYS,Asia,Health,"Life expectancy at birth, female",75.93,76.52,76.70,76.89,77.07,77.25,
Malaysia,MYS,Asia,Health,"Life expectancy at birth, male",71.55,71.92,72.06,72.22,72.38,72.55,
Malaysia,MYS,Asia,Health,"Life expectancy at birth, total",73.69,74.16,74.33,74.50,74.67,74.84,
Malaysia,MYS,Asia,Health,"Physicians (per 1,000 people)",,0.94,,1.20,,,
Malaysia,MYS,Asia,Index Coverage Indicators,Permanent cropland (% of land area),17.61,17.61,17.61,17.61,17.61,,
Malaysia,MYS,Asia,Index Coverage Indicators,"Impact of natural disasters, number of deaths",,,,,,,
Malaysia,MYS,Asia,Index Coverage Indicators,"Impact of natural disasters, population affected",,,,,,,
Malaysia,MYS,Asia,Microinsurance,Total microinsurance coverage,,,,,,1085032.00,
Malaysia,MYS,Asia,Microinsurance,Credit life coverage,,,,,,,
Malaysia,MYS,Asia,Microinsurance,Life coverage (excluding credit life),,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Life and accident coverage (excluding credit life),,,,,,,
Malaysia,MYS,Asia,Microinsurance,Health coverage,,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Accident coverage,,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Property coverage,,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Agriculture coverage,,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Total microinsurance coverage ratio,,,,,,3.84,
Malaysia,MYS,Asia,Microinsurance,Credit life coverage ratio,,,,,,,
Malaysia,MYS,Asia,Microinsurance,Life coverage ratio (excluding credit life),,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Life and accident coverage ratio (excluding credit life),,,,,,,
Malaysia,MYS,Asia,Microinsurance,Health coverage ratio,,,,,,0.00,
Malaysia,MYS,Asia,Microinsurance,Accident coverage ratio,,,,,,0.00,
